Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;A;Class;ClassNo.
6,617;135,005;0,921;704,018;0,4619;8,528;-0,397;3,950;45,357;89,648;105,121;0,000;1,114;4212,462;20,258;7,593;10,985;8,698;87,648;14,805;1,152;9,303;0,384;7,403;5698488,305;erosive;2
6,686;101,999;0,844;724,482;0,4389;8,924;-0,580;4,966;46,823;55,176;105,396;0,000;1,086;3672,317;19,521;8,560;13,585;10,190;87,857;15,635;1,301;9,466;0,427;7,124;5698488,305;erosive;2
6,254;93,345;0,900;722,065;0,4424;8,145;-0,382;4,219;39,067;54,278;97,488;119,000;1,091;3757,270;18,961;7,859;11,038;9,403;88,378;14,749;1,091;8,912;0,395;6,887;5698488,305;erosive;2
6,287;103,495;0,863;800,598;0,5234;8,291;-0,465;4,750;43,246;60,249;82,603;85,600;1,189;3865,440;18,589;8,073;11,356;10,593;87,996;15,128;1,137;9,135;0,400;6,831;5698488,305;erosive;2
6,798;107,505;0,718;753,317;0,4555;9,019;-0,529;4,518;49,143;58,362;101,436;122,200;1,109;3507,513;19,697;8,758;13,365;9,758;86,975;15,825;1,334;9,418;0,439;7,319;5698488,305;erosive;2
6,554;109,418;0,818;756,265;0,4708;8,595;-0,493;4,970;44,696;64,722;90,511;131,800;1,131;3646,638;19,914;8,136;11,460;9,719;88,388;15,575;1,165;9,402;0,408;7,156;5698488,305;erosive;2
6,188;100,862;0,919;775,615;0,5277;8,020;-0,308;4,046;44,434;56,428;82,661;82,300;1,200;4090,046;18,838;7,869;10,339;9,410;88,264;14,661;1,058;8,837;0,395;6,851;5698488,305;erosive;2
6,229;93,426;0,796;707,981;0,4399;8,012;-0,388;3,774;43,413;50,014;97,122;89,800;1,088;3818,654;18,901;7,167;10,415;8,451;87,214;13,714;1,089;8,647;0,362;7,007;5698488,305;erosive;2
6,110;89,645;0,781;694,026;0,4041;7,988;-0,449;4,198;42,864;46,781;81,584;90,000;1,038;3587,365;18,178;7,482;10,939;9,310;87,136;13,996;1,132;8,542;0,376;6,711;5698488,305;erosive;2
5,759;99,194;0,809;783,957;0,5535;7,761;-0,579;6,056;42,014;57,179;89,000;49,900;1,225;4513,403;16,939;8,289;11,358;10,823;88,953;14,631;1,053;8,362;0,413;6,097;5698488,305;erosive;2
5,307;89,158;0,860;721,367;0,4572;6,921;-0,258;4,312;36,918;52,241;78,738;100,600;1,108;4012,304;16,215;7,150;8,812;9,900;88,809;13,037;0,902;7,710;0,358;5,784;5698488,305;erosive;2
5,831;86,128;0,915;746,739;0,4875;7,680;-0,392;4,501;38,834;47,294;78,300;102,600;1,151;3883,556;17,452;7,606;10,665;10,098;88,252;13,961;1,066;8,377;0,380;6,285;5698488,305;erosive;2
6,596;105,538;0,911;889,789;0,6797;8,805;-0,564;5,186;43,015;62,523;85,504;79,800;1,376;4209,472;19,419;8,671;12,927;10,174;88,011;15,777;1,267;9,347;0,433;7,010;5698488,305;erosive;2
5,664;103,912;0,846;837,945;0,6245;7,473;-0,062;4,611;45,397;58,515;76,501;59,000;1,309;4417,545;16,912;9,022;9,116;11,020;89,191;15,224;0,926;8,412;0,450;6,070;5698488,305;erosive;2
5,148;91,971;0,890;777,070;0,5597;6,835;-0,381;5,016;36,556;55,415;70,369;103,800;1,238;4372,342;14,998;7,337;9,058;10,357;87,207;12,703;0,937;7,339;0,367;5,577;5698488,305;erosive;2
5,175;87,680;0,643;750,979;0,5421;6,799;-0,298;4,493;37,850;49,830;71,501;41,900;1,216;4490,186;15,388;7,166;8,864;10,057;87,836;12,660;0,907;7,431;0,358;5,658;5698488,305;erosive;2
4,979;86,916;0,882;718,975;0,4841;6,480;-0,179;4,343;41,341;45,575;69,820;75,700;1,148;4330,833;15,280;6,929;7,946;9,477;88,737;12,133;0,831;7,145;0,346;5,450;5698488,305;erosive;2
5,022;109,386;0,838;654,277;0,3995;6,627;-0,228;4,693;42,495;66,891;90,970;71,800;1,034;4037,632;14,816;7,266;8,558;10,532;87,932;12,582;0,877;7,279;0,363;5,442;5698488,305;erosive;2
5,055;86,160;0,807;636,642;0,3602;6,696;-0,293;4,652;41,182;44,978;86,134;100,000;0,981;3736,164;14,810;7,266;9,070;10,260;87,621;12,506;0,920;7,198;0,363;5,450;5698488,305;erosive;2
5,256;135,287;0,694;734,296;0,4973;6,929;-0,445;4,965;74,506;60,781;74,015;114,100;1,163;4245,705;15,838;6,817;9,676;9,714;88,408;12,510;0,961;7,475;0,341;5,658;5698488,305;erosive;2
5,377;113,728;0,898;781,306;0,5594;7,093;-0,462;5,084;40,154;73,573;84,037;96,500;1,236;4479,281;16,391;6,937;9,800;9,901;89,072;12,919;0,956;7,769;0,347;5,798;5698488,305;erosive;2
5,181;99,129;0,841;739,860;0,5098;6,779;-0,283;4,407;44,579;54,550;86,166;83,800;1,180;4326,788;15,426;7,059;8,762;9,560;87,481;12,273;0,906;7,326;0,353;5,706;5698488,305;erosive;2
4,722;82,358;0,715;680,834;0,4500;6,241;-0,350;4,882;34,433;47,925;88,474;99,300;1,100;4399,077;13,889;6,766;8,343;9,651;87,416;11,475;0,846;6,619;0,338;5,153;5698488,305;erosive;2
4,867;99,420;0,657;762,383;0,6030;6,406;-0,117;4,670;39,862;59,558;75,873;180,000;1,288;4947,137;14,602;7,444;7,852;10,206;88,579;12,520;0,807;7,060;0,372;5,292;5698488,305;erosive;2
4,822;87,773;0,818;715,263;0,5068;6,382;-0,386;5,314;38,107;49,666;68,985;0,200;1,169;4621,748;14,423;6,717;8,502;9,810;88,174;11,680;0,851;6,881;0,336;5,250;5698488,305;erosive;2
8,061;159,665;0,874;756,850;0,7695;10,318;-0,152;4,126;83,669;75,996;92,875;179,400;1,435;6060,317;25,302;9,856;11,650;8,954;88,610;18,648;1,277;11,660;0,497;9,067;5698488,305;erosive;2
8,467;227,806;0,790;647,554;0,5594;11,067;-0,048;5,004;104,810;122,996;114,371;16,300;1,205;5226,092;25,554;11,655;13,155;10,415;88,429;20,755;1,382;12,440;0,582;9,358;5698488,305;erosive;2
7,908;126,761;0,800;659,152;0,5640;10,336;-0,418;4,560;60,704;66,057;106,297;109,500;1,211;5398,636;23,720;9,556;13,810;9,372;87,599;17,873;1,410;11,184;0,479;8,751;5698488,305;erosive;2
6,969;141,072;0,884;398,554;0,1525;8,994;-0,221;4,616;66,730;74,342;99,701;0,300;0,607;1789,461;21,756;8,512;10,952;8,460;88,539;15,749;1,150;9,877;0,425;7,793;5698488,305;erosive;2
7,014;109,170;0,848;451,044;0,2310;8,868;-0,261;3,514;62,832;46,338;113,030;70,100;0,753;3247,378;22,637;7,392;10,022;8,140;89,105;15,698;1,110;10,094;0,378;7,947;5698488,305;erosive;2
7,503;112,839;0,885;456,357;0,2252;9,661;-0,488;3,843;62,911;49,928;112,100;58,900;0,749;2895,079;22,979;7,706;13,223;8,719;87,821;16,275;1,354;10,564;0,393;8,332;5698488,305;erosive;2
8,142;211,533;0,668;613,027;0,4713;10,672;-0,613;4,474;144,037;67,496;120,985;118,100;1,102;4953,996;23,727;8,944;15,721;8,988;86,298;17,480;1,607;11,100;0,452;8,922;5698488,305;erosive;2
7,770;125,230;0,647;621,148;0,4938;10,007;-0,317;3,655;56,514;68,716;134,589;137,800;1,128;5266,369;23,533;9,044;12,778;10,111;87,902;18,232;1,347;11,351;0,451;8,599;5698488,305;erosive;2
8,652;204,765;0,798;750,602;0,7590;11,717;-0,121;9,156;136,920;67,844;128,722;166,200;1,425;5898,503;25,530;11,867;16,630;8,964;87,411;19,502;1,662;11,809;0,588;9,288;5698488,305;erosive;2
9,053;214,857;0,931;770,369;0,8292;12,056;0,187;8,842;142,795;72,061;104,708;68,200;1,496;5949,158;27,554;12,565;15,110;9,338;88,567;20,966;1,531;12,893;0,626;9,933;5698488,305;erosive;2
8,333;184,014;0,922;790,308;0,8362;10,922;-0,060;6,001;119,722;64,292;92,539;96,500;1,500;6081,072;25,212;10,963;13,936;8,888;87,566;18,836;1,464;11,658;0,545;9,202;5698488,305;erosive;2
8,154;157,765;0,782;644,220;0,5429;10,550;-0,428;4,481;71,624;86,140;111,133;107,900;1,188;5318,256;24,556;9,275;13,579;8,837;86,910;18,043;1,435;11,399;0,472;9,165;5698488,305;erosive;2
7,809;168,938;0,861;683,439;0,6319;10,333;-0,600;5,920;86,954;81,984;104,043;179,800;1,289;5747,241;23,285;9,218;14,479;9,432;87,571;17,654;1,461;10,955;0,463;8,523;5698488,305;erosive;2
7,605;168,058;0,884;694,032;0,6392;9,634;-0,283;3,607;107,051;61,007;96,415;98,500;1,296;5854,179;23,994;7,936;11,368;7,946;87,945;16,496;1,257;10,726;0,405;8,646;5698488,305;erosive;2
7,737;160,528;0,859;673,304;0,6034;9,995;-0,209;4,212;94,434;66,094;101,781;11,000;1,254;5707,667;23,615;9,629;12,400;9,414;87,948;18,118;1,314;11,097;0,484;8,604;5698488,305;erosive;2
7,611;152,259;0,645;500,606;0,3097;9,674;-0,327;3,927;98,615;53,644;123,314;0,400;0,880;4022,858;23,183;7,799;11,895;7,995;86,504;15,866;1,286;10,533;0,400;8,753;5698488,305;erosive;2
7,925;166,261;0,858;748,994;0,7407;10,299;-0,159;4,320;74,932;91,329;97,408;66,000;1,403;5816,892;24,115;10,475;12,689;9,656;88,227;18,779;1,340;11,400;0,523;8,729;5698488,305;erosive;2
9,147;283,101;0,797;739,511;0,7308;11,951;-0,159;4,479;140,391;142,711;130,128;100,900;1,395;5729,828;27,496;12,612;15,004;10,288;88,326;22,504;1,561;13,308;0,629;9,968;5698488,305;erosive;2
8,305;134,755;0,830;755,225;0,7468;10,722;-0,292;3,963;65,307;69,448;92,454;156,200;1,409;5908,704;25,453;9,954;13,612;9,060;87,938;18,860;1,435;11,793;0,502;9,234;5698488,305;erosive;2
8,188;134,183;0,878;734,080;0,7211;10,582;-0,454;4,146;58,289;75,894;99,337;134,400;1,382;5953,731;24,843;9,389;14,021;8,519;87,286;18,022;1,467;11,348;0,475;9,111;5698488,305;erosive;2
7,268;217,491;0,889;585,079;0,4359;9,428;-0,212;4,227;53,034;164,457;97,428;114,000;1,055;4702,656;22,280;9,291;11,859;9,519;88,390;17,153;1,244;10,460;0,466;7,991;5698488,305;erosive;2
7,477;233,515;0,905;608,984;0,4821;9,604;-0,192;4,529;101,890;131,625;119,384;163,700;1,116;5009,400;23,335;8,763;11,496;8,773;88,305;16,840;1,238;10,699;0,442;8,380;5698488,305;erosive;2
7,692;140,300;0,788;674,134;0,6125;9,967;-0,257;4,429;76,686;63,614;99,285;110,300;1,265;5729,652;23,274;9,355;12,683;8,880;87,277;17,152;1,345;10,793;0,469;8,577;5698488,305;erosive;2
7,771;154,685;0,832;725,504;0,7200;10,046;-0,356;4,564;76,707;77,978;109,488;90,000;1,380;6117,656;23,745;8,691;12,735;9,398;87,932;17,428;1,334;11,170;0,438;8,678;5698488,305;erosive;2
7,628;198,798;0,834;695,585;0,6483;10,072;-0,019;7,268;126,918;71,880;83,073;33,400;1,308;5702,038;23,067;10,045;13,219;9,020;87,882;17,381;1,351;10,683;0,502;8,375;5698488,305;erosive;2
8,327;234,344;0,826;744,920;0,7630;11,546;1,341;18,034;153,852;80,492;81,669;90,000;1,433;5824,279;24,887;14,457;12,939;9,178;87,971;19,118;1,367;11,617;0,707;9,078;5698488,305;erosive;2
8,144;207,726;0,873;711,290;0,6574;10,786;0,120;7,860;143,072;64,655;97,765;121,000;1,316;5603,015;24,616;11,104;13,105;10,202;88,463;19,235;1,365;11,867;0,555;8,931;5698488,305;erosive;2
7,784;160,404;0,842;665,249;0,5747;10,303;-0,039;5,545;97,789;62,615;87,923;0,100;1,224;5321,773;23,157;11,211;13,259;9,528;87,659;18,134;1,366;10,962;0,559;8,500;5698488,305;erosive;2
7,393;135,756;0,886;438,675;0,2148;9,705;-0,100;5,258;89,862;45,894;111,309;90,000;0,727;2816,809;22,246;9,837;12,609;9,548;87,915;17,090;1,296;10,518;0,491;8,122;5698488,305;erosive;2
7,341;158,609;0,878;699,479;0,6524;9,535;-0,275;4,046;105,360;53,249;95,055;80,800;1,312;5906,066;22,218;9,443;12,291;9,344;87,804;17,198;1,285;10,418;0,474;8,082;5698488,305;erosive;2
7,583;341,355;0,851;711,348;0,6827;9,894;-0,342;4,972;72,570;268,785;98,860;73,600;1,347;5884,608;22,734;9,776;13,118;9,187;87,439;17,481;1,363;10,618;0,489;8,337;5698488,305;erosive;2
7,144;137,037;0,814;710,600;0,6865;9,305;-0,178;4,402;77,687;59,350;95,405;90,000;1,350;6112,731;21,668;10,005;11,254;9,441;87,978;17,182;1,197;10,198;0,500;7,888;5698488,305;erosive;2
7,530;278,073;0,708;648,515;0,5277;10,994;0,897;27,345;177,463;100,610;81,849;76,900;1,177;4905,980;21,414;12,488;14,866;9,634;87,133;16,945;1,449;10,220;0,620;7,966;5698488,305;erosive;2
7,903;214,699;0,803;637,281;0,5002;10,602;0,033;8,386;132,851;81,848;101,842;90,200;1,141;4833,339;23,540;11,555;13,503;9,851;87,980;18,803;1,383;11,241;0,577;8,580;5698488,305;erosive;2
7,551;217,839;0,865;666,773;0,5469;9,892;-0,109;4,759;153,345;64,494;98,063;180,000;1,193;5142,194;22,700;10,643;12,253;9,888;87,995;18,249;1,288;10,859;0,532;8,269;5698488,305;erosive;2
7,202;138,073;0,891;664,575;0,5589;9,163;-0,089;3,903;80,154;57,918;89,740;105,400;1,206;5306,999;22,627;9,051;9,819;8,858;88,436;17,007;1,102;10,414;0,457;8,177;5698488,305;erosive;2
6,970;138,879;0,896;595,585;0,4390;9,116;-0,128;4,720;82,557;56,321;89,336;112,400;1,064;4727,983;21,089;9,599;11,455;9,841;88,329;16,899;1,196;10,011;0,480;7,595;5698488,305;erosive;2
6,472;90,871;0,935;547,032;0,3614;8,333;-0,436;3,717;51,509;39,363;98,617;89,600;0,957;4471,366;19,641;6,911;11,142;8,977;87,365;14,252;1,172;9,115;0,350;7,197;5698488,305;erosive;2
6,279;111,408;0,898;539,951;0,3482;8,141;-0,356;3,965;63,172;48,236;99,843;56,400;0,942;4430,033;18,996;7,944;10,573;9,145;87,590;14,783;1,108;8,844;0,401;6,926;5698488,305;erosive;2
6,820;122,492;0,826;700,834;0,6509;8,694;-0,318;3,497;53,645;68,847;106,767;80,100;1,306;6219,494;21,030;7,643;10,544;8,800;87,661;15,446;1,138;9,714;0,388;7,713;5698488,305;erosive;2
6,239;105,628;0,866;619,527;0,4303;8,008;-0,204;3,677;47,388;58,240;107,713;128,100;1,055;4793,765;19,162;7,737;9,360;9,974;88,348;15,039;1,015;9,168;0,387;6,968;5698488,305;erosive;2
6,938;111,226;0,634;634,550;0,4636;8,942;-0,205;3,863;52,741;58,485;98,072;67,600;1,095;4905,804;21,388;8,928;10,712;9,936;88,789;16,853;1,135;10,196;0,447;7,663;5698488,305;erosive;2
7,332;158,480;0,753;606,198;0,4183;9,749;-0,636;6,026;77,451;81,029;133,474;0,000;1,043;4465,034;21,937;9,237;13,882;9,264;87,867;16,903;1,383;10,228;0,463;7,912;5698488,305;erosive;2
6,523;160,796;0,782;546,642;0,3059;8,550;0,130;6,603;85,911;74,885;92,935;0,200;0,885;3706,263;20,239;9,295;9,835;8,860;88,688;15,200;1,048;9,274;0,461;7,237;5698488,305;erosive;2
5,974;80,275;0,895;553,899;0,3205;7,668;-0,367;3,773;34,340;45,935;95,876;128,100;0,907;3971,147;18,651;6,680;9,744;9,200;88,806;13,808;1,013;8,630;0,339;6,633;5698488,305;erosive;2
6,046;111,769;0,834;598,520;0,4042;7,868;-0,310;4,080;50,523;61,246;90,699;0,000;1,017;4768,437;18,174;7,739;10,208;10,132;88,152;14,526;1,042;8,779;0,386;6,653;5698488,305;erosive;2
6,002;103,884;0,938;623,724;0,4767;7,677;-0,299;3,683;47,776;56,108;91,333;70,800;1,111;5333,206;18,647;6,836;9,209;9,655;88,518;14,117;0,994;8,794;0,344;6,696;5698488,305;erosive;2
6,469;125,021;0,827;626,379;0,5134;8,376;-0,462;4,537;46,612;78,409;109,417;81,900;1,151;5599,673;19,610;7,444;10,807;9,135;87,485;14,572;1,137;9,164;0,375;7,213;5698488,305;erosive;2
5,961;158,919;0,875;621,887;0,4042;7,982;0,282;9,054;106,015;52,903;108,896;79,000;1,027;4433,551;17,663;9,038;9,668;10,868;88,420;14,938;0,994;8,774;0,451;6,463;5698488,305;erosive;2
6,709;289,061;0,797;616,597;0,3891;8,861;-0,074;5,600;167,894;121,167;118,071;71,600;1,009;4067,708;20,283;9,617;11,204;9,881;88,579;16,371;1,145;9,647;0,481;7,295;5698488,305;erosive;2
6,181;106,094;0,814;641,935;0,4462;8,034;-0,113;3,936;61,210;44,884;93,842;0,000;1,077;4760,874;18,393;8,522;9,637;11,029;88,058;15,414;1,024;9,201;0,422;6,793;5698488,305;erosive;2
5,917;122,923;0,802;627,889;0,4290;7,651;-0,147;4,178;54,247;68,676;82,273;76,100;1,057;4652,177;17,992;7,791;9,136;9,339;87,685;13,954;0,986;8,454;0,390;6,605;5698488,305;erosive;2
5,538;102,635;0,932;565,350;0,3190;7,262;-0,275;5,098;56,622;46,013;94,193;138,000;0,907;3971,323;16,439;7,118;9,574;9,141;86,928;12,497;1,000;7,703;0,358;6,108;5698488,305;erosive;2
5,626;127,506;0,855;606,765;0,4085;7,337;-0,274;5,094;83,684;43,822;90,197;66,700;1,031;4594,486;17,253;6,888;9,538;9,234;88,403;12,951;0,978;8,014;0,346;6,196;5698488,305;erosive;2
5,357;146,402;0,726;607,533;0,4224;6,981;-0,294;5,151;77,984;68,418;92,603;0,000;1,049;4789,192;16,451;6,843;8,707;9,286;88,353;12,624;0,907;7,667;0,344;5,938;5698488,305;erosive;2
5,426;128,037;0,787;630,769;0,4873;7,050;-0,166;4,611;64,892;63,145;105,047;0,000;1,127;5416,752;16,591;7,229;8,651;9,519;88,422;12,992;0,899;7,814;0,363;6,010;5698488,305;erosive;2
5,826;149,634;0,788;658,277;0,4383;7,646;-0,406;4,864;95,516;54,118;89,477;90,300;1,078;4396,439;17,597;7,769;10,015;9,389;88,053;13,921;1,029;8,251;0,389;6,352;5698488,305;erosive;2
6,327;183,508;0,603;594,269;0,3396;8,504;0,302;10,953;114,357;69,151;109,187;90,000;0,943;3641,010;19,231;9,595;11,026;9,460;89,013;15,479;1,093;8,977;0,477;6,795;5698488,305;erosive;2
5,559;127,288;0,731;642,881;0,4019;7,184;-0,185;4,457;70,487;56,800;89,613;73,900;1,031;4159,345;17,085;7,161;8,323;9,927;88,603;13,349;0,891;8,153;0,358;6,196;5698488,305;erosive;2
5,688;142,712;0,744;674,270;0,4725;7,906;0,743;9,713;76,637;66,074;92,320;42,700;1,120;4645,845;16,594;10,875;8,870;10,914;88,823;14,673;0,911;8,213;0,556;6,013;5698488,305;erosive;2
4,980;116,134;0,943;649,594;0,4152;6,580;0,045;6,043;61,030;55,104;79,268;179,900;1,048;4324,150;14,738;7,349;7,828;10,632;87,831;12,409;0,827;7,286;0,367;5,468;5698488,305;erosive;2
4,908;109,099;0,857;669,522;0,4148;6,409;-0,271;4,161;42,598;66,501;94,189;76,700;1,051;4226,709;14,681;6,712;8,237;9,955;87,816;12,034;0,857;7,045;0,336;5,374;5698488,305;erosive;2
4,541;90,287;0,687;663,486;0,4245;5,850;-0,109;3,849;41,871;48,416;90,575;1,000;1,062;4402,067;13,992;6,104;6,697;10,267;89,092;11,372;0,708;6,761;0,305;5,054;5698488,305;erosive;2
